발생년월일시,발생분,주야,요일,사망자수,중상자수,경상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형,법규위반,도로형태_대분류,당사자종별_1당_대분류,당사자종별_2당_대분류
2016022712,35,주간,토,1,0,0,경기,성남시,차대사람,횡단중,보행자 보호의무 위반,교차로,건설기계,보행자
2016030504,23,야간,토,1,0,0,경기,의정부시,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016030502,5,야간,토,1,0,0,인천,서구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016030516,30,주간,토,1,0,0,전북,김제시,차량단독,전도전복,안전운전 의무 불이행,단일로,승합차,
2016030504,7,야간,토,1,1,1,경기,안산시,차대차,정면충돌,중앙선 침범,단일로,승용차,승용차
2016030500,45,야간,토,1,0,0,인천,계양구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016020920,42,야간,화,1,0,1,전남,고흥군,차대사람,기타,안전운전 의무 불이행,교차로,승용차,보행자
2016020911,15,주간,화,1,0,0,경기,양평군,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016021001,42,야간,수,1,1,1,경기,광주시,차량단독,공작물충돌,과속,단일로,승용차,
2016020923,45,야간,화,1,0,0,전북,고창군,차량단독,전도전복,안전운전 의무 불이행,교차로,화물차,
2016021606,20,주간,화,1,0,0,인천,서구,차대사람,기타,안전운전 의무 불이행,단일로,화물차,보행자
2016021606,0,주간,화,1,0,0,경북,봉화군,차량단독,전도전복,안전운전 의무 불이행,단일로,화물차,
2016022019,11,야간,토,1,0,0,충북,영동군,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016021906,23,주간,금,1,0,0,광주,동구,차대차,기타,안전운전 의무 불이행,기타/불명,승용차,승용차
2016021918,30,야간,금,1,0,0,경기,용인시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016021618,30,야간,화,1,0,0,전남,광양시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016022319,55,야간,화,1,0,0,경기,포천시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016022220,40,야간,월,1,0,0,경기,수원시,차대사람,차도통행중,안전운전 의무 불이행,단일로,승합차,보행자
2016022507,25,주간,목,1,0,0,경기,김포시,차대차,측면직각충돌,신호위반,교차로,화물차,승합차
2016022618,40,야간,금,1,9,7,경북,포항시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,화물차,승합차
2016030419,0,야간,금,1,0,1,경북,울진군,차대차,측면직각충돌,안전운전 의무 불이행,단일로,승용차,승용차
2016030519,13,야간,토,1,0,0,경북,예천군,차대사람,차도통행중,안전운전 의무 불이행,단일로,승용차,보행자
2016030511,50,주간,토,1,0,0,경북,군위군,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016020811,40,주간,월,1,4,2,경북,경주시,차대차,기타,중앙선 침범,단일로,화물차,승용차
2016021721,45,야간,수,1,0,0,서울,노원구,차대차,정면충돌,중앙선 침범,단일로,승용차,승용차
2016022216,30,주간,월,1,0,0,경북,성주군,차대차,정면충돌,안전운전 의무 불이행,단일로,화물차,자전거
2016022222,35,야간,월,1,0,0,경남,합천군,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016022904,20,야간,월,1,0,1,인천,서구,차대차,측면직각충돌,신호위반,교차로,승용차,승합차
2016022704,48,야간,토,1,0,0,대구,서구,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016022700,50,야간,토,1,0,0,충북,진천군,차대차,진행중 추돌,안전운전 의무 불이행,지하도로내,승용차,화물차
2016022523,37,야간,목,1,0,0,서울,도봉구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016031023,30,야간,목,1,0,0,경북,안동시,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016031111,25,주간,금,1,6,0,경기,안산시,차대차,측면직각충돌,직진 및 우회전차의 통행방해,교차로,승합차,특수차
2016031017,10,주간,목,1,0,0,서울,관악구,차대사람,길가장자리구역통행중,안전운전 의무 불이행,교차로,승합차,보행자
2016021718,40,야간,수,1,0,0,전북,김제시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016022320,10,야간,화,1,0,1,경북,김천시,차대차,정면충돌,중앙선 침범,단일로,화물차,승용차
2016020619,0,야간,토,1,0,0,대전,대덕구,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016021604,34,야간,화,1,0,0,전남,목포시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016021706,0,주간,수,1,0,0,대전,대덕구,차대사람,횡단중,보행자 보호의무 위반,단일로,화물차,보행자
2016022507,45,주간,목,1,0,0,경남,창원시(통합),차대사람,횡단중,안전운전 의무 불이행,단일로,건설기계,보행자
2016022406,13,주간,수,1,0,0,충북,청주시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016022023,50,야간,토,1,2,0,강원,춘천시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016022111,12,주간,일,1,0,0,전남,장흥군,차량단독,전도전복,안전운전 의무 불이행,단일로,농기계,
2016022709,45,주간,토,1,0,0,전북,군산시,차대사람,기타,안전운전 의무 불이행,단일로,화물차,보행자
2016022622,16,야간,금,1,0,0,서울,금천구,차대사람,기타,안전운전 의무 불이행,단일로,승용차,보행자
2016030405,40,야간,금,1,1,1,부산,수영구,차대사람,기타,안전운전 의무 불이행,단일로,원동기장치자전거,보행자
2016030215,18,주간,수,1,0,1,대전,중구,차대차,측면직각충돌,신호위반,교차로,원동기장치자전거,승합차
2016030303,20,야간,목,1,0,0,충북,청주시,차량단독,전도전복,안전운전 의무 불이행,교차로,승용차,
2016030315,55,주간,목,1,0,0,전남,나주시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,화물차,
2016030314,10,주간,목,1,0,0,경북,청도군,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016030211,5,주간,수,1,1,3,서울,강남구,차대차,측면직각충돌,신호위반,교차로,승용차,승용차
2016030101,25,야간,화,1,0,0,경기,시흥시,차대사람,횡단중,신호위반,교차로,승합차,보행자
2016030109,25,주간,화,1,0,0,경남,남해군,차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016021603,27,야간,화,1,0,0,대전,대덕구,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016021609,20,주간,화,1,0,0,경남,고성군,차량단독,전도전복,안전운전 의무 불이행,단일로,승용차,
2016020818,25,야간,월,1,0,0,경남,양산시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016021515,14,주간,월,1,0,0,경기,김포시,차대사람,횡단중,보행자 보호의무 위반,단일로,건설기계,보행자
2016022318,55,야간,화,1,0,0,전북,무주군,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016030319,5,야간,목,1,0,0,충남,예산군,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016030321,10,야간,목,1,1,0,제주,제주시,차대사람,횡단중,보행자 보호의무 위반,단일로,화물차,보행자
2016030209,15,주간,수,1,1,1,경남,의령군,차대차,측면직각충돌,과속,교차로,승용차,이륜차
2016030123,25,야간,화,1,0,2,전남,나주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016030206,40,주간,수,1,0,0,경남,진주시,차량단독,기타,안전운전 의무 불이행,단일로,원동기장치자전거,
2016030118,56,야간,화,1,1,0,경남,남해군,차대차,정면충돌,중앙선 침범,단일로,승용차,화물차
2016030205,50,야간,수,1,0,0,전북,전주시,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016030101,55,야간,화,1,0,0,경기,안양시,차대차,진행중 추돌,신호위반,교차로,승합차,이륜차
2016021317,51,주간,토,1,0,0,부산,해운대구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016021302,40,야간,토,1,0,0,경기,안양시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016020623,14,야간,토,1,0,0,전남,순천시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016030216,30,주간,수,1,0,0,경기,김포시,차대사람,횡단중,안전운전 의무 불이행,교차로,특수차,보행자
2016030107,16,주간,화,1,0,0,서울,동대문구,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016030120,16,야간,화,1,0,0,전북,전주시,차대사람,횡단중,안전운전 의무 불이행,교차로,화물차,보행자
2016030206,10,주간,수,1,0,0,전남,영암군,차대사람,횡단중,신호위반,교차로,승용차,보행자
2016030813,20,주간,화,1,0,1,경남,사천시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승용차
2016021508,30,주간,월,1,0,2,충남,공주시,차대차,정면충돌,신호위반,교차로,건설기계,승용차
2016021512,55,주간,월,1,0,0,경북,포항시,차대차,측면직각충돌,안전운전 의무 불이행,교차로,이륜차,화물차
2016021221,55,야간,금,1,0,3,전북,고창군,차대차,측면직각충돌,신호위반,교차로,승용차,승용차
2016021419,40,야간,일,1,0,0,경남,창원시(통합),차량단독,전도전복,안전운전 의무 불이행,단일로,이륜차,
2016120709,35,주간,수,1,0,0,충북,충주시,차대사람,기타,안전운전 의무 불이행,단일로,화물차,보행자
2016042502,10,야간,월,1,1,0,경남,창녕군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승용차
2016120112,30,주간,목,1,0,1,경기,의왕시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
2016092501,8,야간,일,1,0,0,대전,대덕구,차대사람,기타,안전운전 의무 불이행,단일로,화물차,보행자
2016101203,35,야간,수,1,0,1,경북,군위군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
2016012318,44,야간,토,1,0,0,경북,포항시,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016012908,50,주간,금,2,0,0,울산,울주군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
2016012919,20,야간,금,1,0,0,충남,천안시,차대차,정면충돌,중앙선 침범,단일로,이륜차,화물차
2016012919,17,야간,금,1,0,0,서울,마포구,차대사람,차도통행중,과속,단일로,승용차,보행자
2016012715,30,주간,수,1,0,2,경기,안산시,차대차,측면직각충돌,신호위반,교차로,이륜차,승용차
2016012819,0,야간,목,1,0,0,부산,중구,차대차,기타,안전운전 의무 불이행,단일로,화물차,승용차
2016012714,0,주간,수,1,0,0,경북,군위군,차량단독,공작물충돌,안전운전 의무 불이행,교차로,승용차,
2016020310,50,주간,수,1,0,0,서울,성북구,차대사람,기타,과속,단일로,화물차,보행자
2016021010,40,주간,수,1,0,0,경남,김해시,차대사람,횡단중,안전운전 의무 불이행,단일로,화물차,보행자
2016021005,10,야간,수,1,3,0,서울,광진구,차대차,측면직각충돌,신호위반,교차로,승용차,승용차
2016021116,25,주간,목,1,0,0,충남,금산군,차량단독,전도전복,안전운전 의무 불이행,교차로,농기계,
2016020920,0,야간,화,1,0,0,전남,화순군,차대사람,횡단중,안전운전 의무 불이행,단일로,승용차,보행자
2016021019,0,야간,수,1,0,0,경기,시흥시,차대사람,횡단중,안전운전 의무 불이행,교차로,승용차,보행자
2016020919,15,야간,화,1,0,0,충남,논산시,차대차,진행중 추돌,안전거리 미확보,단일로,승용차,자전거
2016010423,40,야간,월,3,0,0,인천,서구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016020411,23,주간,목,1,0,0,전북,장수군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016050815,10,주간,일,1,1,1,경기,평택시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,승합차
2016062806,10,주간,화,1,0,0,대전,대덕구,차대차,진행중 추돌,안전운전 의무 불이행,기타/불명,화물차,화물차
2016060221,58,야간,목,1,0,0,전남,함평군,차대차,진행중 추돌,기타(운전자법규위반),단일로,승용차,화물차
2016052421,27,야간,화,1,0,0,전북,고창군,차대사람,기타,안전운전 의무 불이행,단일로,승합차,보행자
2016070116,30,주간,금,1,0,0,충북,음성군,차대차,기타,안전운전 의무 불이행,단일로,화물차,화물차
2016120213,35,주간,금,1,0,1,경남,창녕군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
2016111001,12,야간,목,1,0,1,충북,괴산군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,승용차,화물차
2016112906,50,주간,화,1,0,0,전북,완주군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,승용차
2016082216,10,주간,월,1,0,0,경기,성남시,차량단독,공작물충돌,안전운전 의무 불이행,단일로,승용차,
2016090800,1,야간,목,2,0,0,경기,고양시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,특수차,승용차
2016081823,15,야간,목,1,0,1,충북,충주시,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
2016051300,40,야간,금,1,0,1,충북,충주시,차대차,기타,안전운전 의무 불이행,단일로,화물차,화물차
2016063003,20,야간,목,1,0,0,경북,성주군,차대차,진행중 추돌,안전운전 의무 불이행,단일로,화물차,화물차
